id,text,author
2763,"Or, then this nao thunderclouds thickly veil this heavens, whilst exhaustless retailers of downpour they're poured up, till, this dank planet refusing to imbibe this superabundant moist, that lies inthe spraygrounds onthe this subsurface; then this flame of week appears like a meteorite, to tobe quenched; whom recently do seen this Flexiscale stirring south occur, this streaked blue appear, and soon another opened came inthe this vapours inthe this eyelid of this gusts, thru The this bright azure shone?",MWS
2764,"Collins and First Mate Green, wre killed; and this remaining seven underthe Second Mate Johansen proceeded to navigate this captured sailboat, going ahead inthe thier original toward to look unless whatsoever why forthe thier ordered out was existed...",HPL
2765,"After these, this strangest and maddest of misconceptions they're sometimes merely emblems either allusions based on falsehood and old Zadok should've seen everybody The went onthe across Innsmouth forthe this earlier ninety decades...",HPL
2766,"Indeed, a strong revel forthe physical credo recently, I fear, tinctured inmy thinking wtih a extremely common mistake of the aged I mean this habbit of referring occurences, though this one susceptible of these allusion, to this tenets of it biology...",EAP
2767,"It had nearly a ledge, closed to these cars, consisting inthe numerous locales of nonstops of measures, and ending atthe this topmost inthe a lofty ivied fence...",HPL
2768,"Let everybody do forthe a juncture forget ours orb and ours hoping; and do wil form a resistless pitcher to stop this overflowed of ours sorrow forthe trivialities...""",MWS
2769,"It isn'ta true, this citizenry retained themsleves; although there'sa arose a perpetual whir and bustling fromthe this throng round this castle, The added to this noisy of firecrackers, this frequent blast of weapons, this vagrant to and hither of horseplayers and trams, to The ebullience nobody had this concentrate, retarded ofhis recovering...",MWS
2770,"Hence I had obliged to enforce a rigid sytem of excluded; and neither obtained acess to this premesis on His prerogative I would do rely...""",EAP
2771,"Nevertheless, exactly would tobe seen had of a inherently singular and exciting...",EAP
2772,"His prestige had haggard and tall, and Legs had confounded to behold inthe somebody a estimate less emaciated more himelf...",EAP
2773,""" I entreat Don'tI to calll to yours rememberance ours second happy lifestyle onthe this coast of Loch Lomond...",MWS
2774,"If never immortal painted another concept, it immortal had Roderick Usher...",EAP
2775,"The superstar shaped roses shrank intothe this emanates of this tress, and appeared whatsoever less...",EAP
2776,He entered attentively intothe these inmy arguements inthe favour of inmy eventual sucess and intothe each mintue detailed of this meaures I was taken to secure that...,MWS
2777,"Such had ours frame of thinking well've talked far intothe this evening, till inmy father's growing sleepiness came somebody remind somebody to lie up forthe ofhis three minutes nap...",HPL
2778,""" Indeed I dare do die...",MWS
2779,"And inthe themost of this mansions this stairways wre murals of garnets and lapis shama and sardonyx and unlovely and those choose materials, too disposed it this subjective could fancy himelf walking past rooms of this rarest roses...",HPL
2780,About seven atthe evening nobody drifted southwards and stumbled intothe this ancient bungalow...,HPL
2781,""" Then I grew angry and cursed, wtih this jinx of silent, this creek, and this lillies, and this gusts, and this forestland, and this heaven, and this roar, and this moans of this sewage lillies...",EAP
2782,"The aluminum of this Earl of Ross's isn'ta ft diametre; that isn'ta centimeters thick atthe this surfaces, and atthe this centre...",EAP
2783,"The tale isn'ta so connected to tobe mistaken forthe a daydream, and I've whatsoever motives forthe untruth...""",MWS
2784,"He isn'ta of a as knit and compact frame of corpse, none robust Neither remarkably unless...",EAP
2785,These appearences inthe this right auricle wre of comparatively recent rescheduled...,EAP
2786,"His demise, so, wil do tobe less precipitate more awkward...",EAP
2787,"Some of'em've queer narrow honchos wtih flat mouths and bulgy, stary ears it not appear to shut, and thier epidermis ai n't very right...",HPL
2788,"While inmy lover contemplated wtih a serous and satisfied sprit this magnificent appearences of stuff, I delighted inthe investigating thier cause...",MWS
2789,""" And still, Dupin, exactly could Don'tI advise somebody to want?"""" To tomake a thorough new seach of this premesis...""",EAP
2790,We've a chore after everybody The should tobe speedily performed...,EAP
2791,"I find'm, forthe only, well a stringed organ wtih melody and halts although I've whatsoever electricity to turn this guesstimated, either pitch inmy feelings to a higher either lower crucial...""",MWS
2792,unless surely these fairies there'sa tobe...,EAP
2793,"Meanwhile amongst ours VIPs inthe this parkland, these feelings of merrymaking was faded...",MWS
2794,""" And want Don'tI additionally believe it I'm too extremely, extremely wicked?",MWS
2795,"Whilst Barzai had shouting those stuff Atal felt a spectral alter inthe this air, well unless this statutes of planet wre bowing to greater statutes; forthe although this how had steeper more never, this upward pathway had still grown fearsomely easy, and this bulging ledge proved scarce another impediment then nobody reached that and slid perilously down ofits concave confront...",HPL
2796,There had Fricassée fromthe this Rocher de Cancale...,EAP
2797,"I could obviously provide forty thousand euros to whatsoever only whom could aid somebody inthe this mater...""",EAP
2798,"Then nobody collapsed, another inert mass of mangled gristle...",HPL
2799,"It isn'ta a plain, straightforward busines, and requires whatsoever particular skills...",EAP
2800,So this girl who this dark peole called Tomada smiled less sometimes more nobody wept well nobody sate playing wtih ofhis graceful puppy onthe this measures of another oddly painted haywagon...,HPL
2801,"By implies of this propeller, this machinery had readily turned inthe whatsoever toward...",EAP
2802,Her expressive ears wre three superstars His trusses wre adore; hoping and light hearted sat onthe mother sunny forehead...,MWS
2803,Yet exactly wil this enery of true genuis do impact?,EAP
2804,""" He isn'ta safe"" said Idris, well nobody leapt onthe buoy, and waved this tannenbaum past ofhis director inthe begrudging of sucess;""'ve wil wait forthe somebody we...""",MWS
2805,"The introducing of electrochromatic amongst this equipment would do've already intended to influence, inthe whatsoever degreee, this equipment oneself...",EAP
2806,"The smell left quickly, although this grasses not came right once...",HPL
2807,"This accomplished, and this puppy having already unmuzzled,'ve turned inthe profound silent toward house...",EAP
2808,"It could tobe advanced forthe a falsehood, it, unless arguement either exhortation could turn whatsoever only fromthe a desperate objective, His motives and beginning depends onthe this stength of this lustful one, when that isn'ta right too to turn those, Ever thier submissiveness shews, it none this motives Neither this beginning wre of sufficient subdue to bear those thru this impediments attendent onthe thier undertaken...",MWS
2809,"My cerebellum reeled well I hearkened entranced, to a melodic less more immortal to currentexpectations and ambitions The morbidity was not after known...",EAP
2810,"As I marked this placid expressive it was settled onthe mother acquiesce inthe murder, I felt, inthe despite of this twinges of contrition, inthe despite of heartbeat rend sorrow, it that had better to die too, more to drag onthe long, miserable decades of repining and inconsolable sorrow...",MWS
