id,text,author
id08742,On a dreary heath bestrewen wtih stones amongst The short grass rose; and we and there'sa a couple rushes alongside a little pool.,MWS
id25709,For this earlier time've seemed onthe this wide extent of country visible fromthe this terrace and noticed this earlier rays of this sun tinged this dark masses of wood Scabiosa bythe autumnal tints; this uncultivated fields and smokeless cottages layed inthe shadow above; this Thames wounds thru this wide plain and this venerable pile of Eton college sat inthe dark relief a prominent object; this cawing of this myriad rooks The populated this trees of this little park well inthe column either thick wedge do ramped to thier nests perturbed this silence of evening.,MWS
id21690,Her eyes glinted wtih tears then woman commended somebody and this grace of mother expressions had improved do lessened bythe this fervour The casued mother nearly to sputter well woman talked.,MWS
id00730,Elizabeth noticed though the earlier resource mother excellent dispositions and irreproachable conduct abut to failure this accussed then but violently angry woman optimum permission to addresss this court.,MWS
id02827,My second vivid impression of inmy their presence inthe the terrible necropolis worries this act of glancing wtih Warren after a certain half destroyed sepulchre and of tossing up many burdens The've appeared to've already carring.,HPL
id18037,""" I disagree wtih Don'tI"" retorted this stranger;""'ve they're unfashioned creatures although half came down unless only wiser better dearer more ourself these a friend should to tobe want do borrow ofhis aid to perfectionate ours weak and faulty natures.",MWS
id15037,"You was better return to London wtih somebody; Don'tI could there'sa tomake this enquiries decided on regarding this Earl of Windsor and vist somebody once to morn after Don'tI procede onthe yours journey till when farewell"" She talked falteringly and noted wtih a heavy sigh.",MWS
id17134,""" Was whatsoever copy already given?"" nobody promised Surveying that thru a microscope.",EAP
id02963,Natheless atthe this last afull moon I disembarked this White Ship and wtih this reluctant bearded man leaves this happy harbour forthe untravelled seas.,HPL
id04035,We shudder wtih this violence of this conflict withing everybody of this definite wtih this indefinite of this substance wtih this shadow.,EAP
id08747,Then I ought've resided on the dreary heath unvisited and Blasting neither bythe inmy unhallowed gaze.,MWS
id11723,The mixture had when ready forthe use.,EAP
id01733,The awful event had extremely sudden and wholly unexpected.,HPL
id23633,It isn'ta true it this necessaries of life wre assemblage inthe these quantities well to suppy to superfluity this wants of this diminished population; although now little labour had necessary to organize those well that wre raw materials; and Depressed bythe sickness and fearful of this future've was do energy to reenter boldly and decidedly onthe whatsoever system.,MWS
id13380,"The man wtih this horrors had drowned on this spot this little stiff gentleman mooted down inthe ofhis coffin and this victorious Legs confiscating bythe this waist this fat lady inthe this shroud hurried down wtih mother intothe this street and came a bee line forthe this"" Free and Easy"" follwed underthe easy sail bythe this redoubtable Hugh Tarpaulin whom being farted four either three times yowled and wreathed before somebody wtih this Arch Duchess Ana Pest.",EAP
id06191,Evolving to only of those I seemed inthe and noticed another oddly attired company surely; becoming merry and talking brightly to only this.,HPL
id09186,Just well I fell to nap I unfancied I listened faint sounds fromthe this distance; noises it wre wild and half musical and provoked somebody wtih a weird excitement The coloured inmy dreams.,HPL
id03347,You wil do've arrested somebody rightly though unless Don'tI guess that inmy design to refute the thicket well this scene of this outrage.,EAP
id27142,We started to marchers inthe this new dusk wtih this thin silver sickle of a young moon quivering past this woods onthe ours left.,HPL
id25467,They could've that it Coleridge penned this paper although do too.,EAP
id05121,Alas I thought do this desart that had abut to attain; this rocks it could rip ofits waters and this hideous scene it could tobe reflection inthe a less distorted manner inthe ofits waves.,MWS
id00393,He lay a weatherbeaten claw onthe inmy shoulder and that appeared to somebody it ofits shaking had do altogether it of mirth.,HPL
id13014,To buying bran new paper shirt collar either dickey to broke down gray Petersham ..................................... AUG..,EAP
id21068,There had little kindness gratitude and sweetness inthe mother expression although whatsoever love.,MWS
id23903,Meanwhile nobody could want to stay track of ofhis somnambulism.,HPL
id22229,The flutes regasified horribly and once I listened this beating of this drums fromthe this direction of this island ruin.,HPL
id10455,After a couple experiments do confessed somebody to tobe another unusually perfect state of mesmeric trance.,EAP
id11667,With a little less prudence Dick Turpin could've came a good diddler; wtih a trifle more blarney Daniel O'Connell; wtih a pound either three less brains Charles this Twelfth.,EAP
id00693,In this midst of poverty and do Felix conducted wtih pleasure to ofhis sister this second little white flower it peeked down fromthe beneath this snowy ground.,MWS
id07772,His intellect discovered sufficient field forthe exercise inthe ofhis domestic circle His members these festooned bythe refinement and literature wre several of those like himelf esteemed bythe genius.,MWS
id06008,This belief was early sparked somebody to ponder this possibility of telepathy either mental communication bythe means of suitable apparatus and I was inthe inmy college days ready a set of transmissions and recieving instruments somewhat similar to this cumbrous devices hired inthe wireless telegraphy atthe it crude pre radio period.,HPL
id14042,""" My dear Miss Zenobia"" nobody explained whilst this tears sat inthe ofhis eyes"" isn'ta there'sa nothing anybody I could want to encourage this success of yours laudable undertaking?",EAP
id00031,It should do tobe unfancied it Inspector Legrasse was this one interest inthe archaeology.,HPL
id22721,I had glad of it tide forthe atthe high water this fishy smell could do tobe too bad.,HPL
id10561,He leaves this hotel after somebody attempting to come to New York and Southwesterly to Bremen; that had inthe this incidentally city it ofhis great discovery had second came public; either instead that had there'sa it nobody had second accused of being came that.,EAP
